# direction, speed
2.101237500000000011e+02 7.415125000000000188e-01
2.602833333329999732e+02 9.798958330000000494e-01
2.476112500000000125e+02 1.757995835000000007e+00
2.451333333329999959e+02 2.199883326000000139e+00
2.583012499999999818e+02 2.724779164000000087e+00
2.559616666670000029e+02 3.900600008000000063e+00
2.484420833329999994e+02 5.210787501999999627e+00
2.537654166670000109e+02 5.735091696999999655e+00
2.487100000000000080e+02 6.005683330000000097e+00
2.486745833329999869e+02 5.724220835999999757e+00
2.575012500000000273e+02 6.007120826000000413e+00
2.636758333330000141e+02 5.788058342000000245e+00
2.730016666669999950e+02 6.082916671000000441e+00
2.848600000000000136e+02 7.660329156000000417e+00
2.954516666669999836e+02 7.626550005000000354e+00
3.029549999999999841e+02 6.208779172999999929e+00
3.021954166670000177e+02 5.946083336000000052e+00
3.059449999999999932e+02 5.819920825999999714e+00
3.044570833330000141e+02 5.735324995000000037e+00
3.028075000000000045e+02 6.095116660000000408e+00
3.014829166669999836e+02 6.270670840000000190e+00
3.054879166669999790e+02 6.473170835000000345e+00
3.108962500000000091e+02 6.317470837000000117e+00
3.128316666669999790e+02 5.547616676999999719e+00
3.129312499999999773e+02 5.392875014000000355e+00
3.237170833330000050e+02 4.934854171999999650e+00
3.261075000000000159e+02 5.258283340000000194e+00
3.323025000000000091e+02 5.374041667000000189e+00
3.359825000000000159e+02 4.812683315000000128e+00
3.465295833330000050e+02 4.769362495000000202e+00
3.476941666669999904e+02 4.594458331000000229e+00
3.421237499999999727e+02 4.676066664999999567e+00
3.475774999999999864e+02 4.550279169999999596e+00
3.494037500000000023e+02 4.600220810999999799e+00
3.554808333330000210e+02 4.169395830000000025e+00
3.585933333329999755e+02 4.180937503000000000e+00
3.580887500000000045e+02 4.458937488000000116e+00
4.176249999999980034e+00 4.688012502000000303e+00
8.729166666999960356e+00 4.637725015000000006e+00
8.988333333000010583e+00 5.149175007000000193e+00
8.937500000000000000e+00 6.402491668999999774e+00
1.318416666699999951e+01 7.329124992999999755e+00
1.883416666700000164e+01 7.805745829000000136e+00
2.561041666699999908e+01 9.229862492000000529e+00
2.576708333299999865e+01 1.017417082300000075e+01
2.602583333300000135e+01 1.055723748399999984e+01
2.765249999999999986e+01 1.016981666599999912e+01
2.908875000000000099e+01 1.005326249700000041e+01
2.858333333299999879e+01 1.024927082700000014e+01
2.750250000000000128e+01 1.053468335200000006e+01
2.645374999999999943e+01 1.128435414299999984e+01
2.679916666700000150e+01 1.120167084500000065e+01
2.685833333300000092e+01 1.099336664500000005e+01
2.983125000000000071e+01 1.035083333100000047e+01
3.211666666699999695e+01 1.052923750899999966e+01
3.500833333300000305e+01 1.005656663100000081e+01
3.514958333300000248e+01 9.031029189999999929e+00
3.742291666700000263e+01 8.437233370999999593e+00
3.689750000000000085e+01 8.260970849999999643e+00
2.731041666699999837e+01 8.863375000999999642e+00
2.346375000000000099e+01 9.196354160000000277e+00
2.286833333299999893e+01 9.015854158999999868e+00
2.344541666699999993e+01 8.683725008999999773e+00
2.833291666699999922e+01 7.926095837000000088e+00
2.763458333299999836e+01 7.528191671000000085e+00
2.992500000000000071e+01 6.491725000999999828e+00
2.363541666700000121e+01 7.058512510999999989e+00
1.987416666700000079e+01 8.287779162999999727e+00
2.236541666700000164e+01 7.716325001000000405e+00
2.605666666699999823e+01 7.060641673000000118e+00
2.587291666699999837e+01 7.126329184000000261e+00
2.527291666700000050e+01 6.933879175999999589e+00
2.933875000000000099e+01 6.150737514000000239e+00
3.721124999999999972e+01 5.969629169000000068e+00
3.384708333300000049e+01 6.199724989999999991e+00
3.444833333300000078e+01 6.127979157999999593e+00
2.918625000000000114e+01 6.691054161000000278e+00
2.839166666699999908e+01 6.750491659999999783e+00
3.189041666700000022e+01 6.712566659000000158e+00
2.945625000000000071e+01 6.912308335999999720e+00
3.007041666699999993e+01 6.808458332999999918e+00
3.107958333299999865e+01 6.533570831999999662e+00
3.402374999999999972e+01 6.109195833000000242e+00
3.316125000000000256e+01 6.630970852999999998e+00
3.784041666699999951e+01 6.684833335999999626e+00
4.470708333299999993e+01 6.888854166999999862e+00
4.554541666699999780e+01 6.811858329999999739e+00
4.306666666699999979e+01 6.156441666000000090e+00
4.458375000000000199e+01 6.479983340999999619e+00
4.489791666699999695e+01 6.415733333000000371e+00
5.224708333299999907e+01 6.662575000000000358e+00
4.770250000000000057e+01 6.354141664000000134e+00
3.562458333299999680e+01 5.467516670000000190e+00
2.907208333299999836e+01 5.298699994999999774e+00
3.746000000000000085e+01 5.337175016999999855e+00
4.055291666699999809e+01 5.405524998999999831e+00
3.809166666699999837e+01 5.463454167000000083e+00
3.877166666699999809e+01 5.355787496999999675e+00
3.898208333299999850e+01 5.492291669000000098e+00
4.072791666700000235e+01 5.580529169000000067e+00
3.512333333299999794e+01 5.010654174999999988e+00
3.185000000000000142e+01 4.821804167999999891e+00
3.095541666700000150e+01 4.706483342000000292e+00
3.752624999999999744e+01 4.805295829000000296e+00
4.073833333299999993e+01 5.127216664999999729e+00
3.546000000000000085e+01 4.864520846999999648e+00
2.958583333300000007e+01 4.566270842999999857e+00
3.122208333300000049e+01 4.453316670000000421e+00
2.908833333300000135e+01 4.626225001999999975e+00
2.955874999999999986e+01 4.489791667999999625e+00
2.342833333300000120e+01 4.772316666000000041e+00
2.001125000000000043e+01 4.975449997000000124e+00
1.505166666699999922e+01 4.640724996000000324e+00
1.089666666699999986e+01 5.038750011000000306e+00
1.125458333299999936e+01 5.259387493000000191e+00
1.629749999999999943e+01 5.123883327999999793e+00
1.492416666699999972e+01 5.203404168999999690e+00
8.221666667000020468e+00 5.816945824000000265e+00
8.084583333000010086e+00 5.952620840999999885e+00
1.127875000000000050e+01 5.797204166000000214e+00
1.080499999999999972e+01 5.948291668000000421e+00
1.109583333299999985e+01 6.015154178000000407e+00
1.071499999999999986e+01 5.687658338000000313e+00
9.277500000000030056e+00 5.468041666000000411e+00
9.932916666999970445e+00 5.654175007000000086e+00
1.567416666699999972e+01 5.159420839000000036e+00
1.586125000000000007e+01 5.177900012000000274e+00
1.572291666699999979e+01 5.407229183000000106e+00
2.342208333299999978e+01 5.147766662999999632e+00
2.544375000000000142e+01 5.162862512000000237e+00
1.985041666700000107e+01 5.563291667999999746e+00
1.935833333300000092e+01 5.888987493000000129e+00
1.674708333299999907e+01 5.676595819000000098e+00
1.665333333299999907e+01 5.878208326000000206e+00
1.458000000000000007e+01 6.031295829000000275e+00
1.174333333300000071e+01 6.294458341000000345e+00
1.258624999999999972e+01 6.052787505999999595e+00
1.465041666700000000e+01 6.119224993999999640e+00
1.815708333299999921e+01 6.169379161000000167e+00
2.118708333300000035e+01 5.711533337999999738e+00
2.168041666699999936e+01 5.612112508000000055e+00
2.097500000000000142e+01 5.572470840000000258e+00
1.792791666700000164e+01 5.555674987999999814e+00
1.607916666699999908e+01 6.188779174000000438e+00
1.468125000000000036e+01 6.641899987000000394e+00
1.518291666700000064e+01 6.776595842999999952e+00
1.388625000000000043e+01 6.937037488999999724e+00
1.469125000000000014e+01 6.945808332000000362e+00
1.672083333300000163e+01 6.917170833000000130e+00
1.770708333299999993e+01 6.851404163999999852e+00
1.927708333300000021e+01 6.781937502999999978e+00
1.964541666699999922e+01 6.620037499999999575e+00
2.124791666699999837e+01 6.327745833999999903e+00
2.108875000000000099e+01 6.812437507000000281e+00
2.296291666699999823e+01 6.679195825999999947e+00
2.310958333299999978e+01 6.514233337000000290e+00
2.413625000000000043e+01 6.523612497000000232e+00
2.530624999999999858e+01 6.722525007999999858e+00
2.864791666700000050e+01 6.146374984999999569e+00
3.075708333300000064e+01 6.053649998000000032e+00
3.179458333299999850e+01 6.087712498000000139e+00
3.349333333300000248e+01 6.369079168999999929e+00
3.508541666699999695e+01 6.216883331000000013e+00
3.550249999999999773e+01 6.459325007000000340e+00
3.963875000000000171e+01 7.046845829999999644e+00
4.316166666699999865e+01 7.034912502000000067e+00
4.331250000000000000e+01 7.434900006000000339e+00
4.240958333300000049e+01 7.146429164999999806e+00
4.060875000000000057e+01 6.946654166000000075e+00
4.060000000000000142e+01 7.063924998000000066e+00
4.075874999999999915e+01 7.313554164000000135e+00
4.258375000000000199e+01 7.538954169000000149e+00
4.577708333300000021e+01 7.949733346000000367e+00
4.719708333300000191e+01 8.183595837000000373e+00
5.027916666699999837e+01 8.063066711999999470e+00
5.492166666699999666e+01 7.770037491000000074e+00
5.880208333299999879e+01 7.537624996999999993e+00
6.259166666699999837e+01 7.767258347000000285e+00
6.683791666700000178e+01 7.465387495999999956e+00
7.369291666700000576e+01 7.219195834999999839e+00
7.767791666700000519e+01 7.977075006999999829e+00
8.412999999999999545e+01 8.082383340999999888e+00
8.631874999999999432e+01 7.959845846000000336e+00
8.484833333299999936e+01 7.818249994000000314e+00
8.662333333300000504e+01 7.644400010000000023e+00
8.524958333300000390e+01 7.609229158999999854e+00
8.527166666700000519e+01 7.505512505999999640e+00
8.760750000000000171e+01 7.413233316000000350e+00
8.675333333300000049e+01 7.192183335000000177e+00
8.533666666700000292e+01 7.500166681999999696e+00
8.658833333299999424e+01 7.627933344999999754e+00
8.876416666699999780e+01 7.908575010999999932e+00
8.830625000000000568e+01 7.683683342000000138e+00
8.841666666700000121e+01 7.141683339000000075e+00
8.918375000000000341e+01 7.543995822000000295e+00
8.905750000000000455e+01 7.907204165999999645e+00
9.044583333299999595e+01 8.455912509999999216e+00
9.165041666700000178e+01 8.671233353999999949e+00
9.314333333300000106e+01 9.213545824000000550e+00
9.473333333300000447e+01 8.796108333999999473e+00
1.015704166670000035e+02 6.207295846000000061e+00
1.048762499999999989e+02 5.057737499999999997e+00
1.068908333330000033e+02 5.381712508999999756e+00
1.078083333329999931e+02 5.411083329000000219e+00
1.082595833329999948e+02 5.474591667000000328e+00
1.069933333329999954e+02 5.648991667999999855e+00
1.071258333330000028e+02 5.409300003000000245e+00
1.078454166669999950e+02 5.243170818000000288e+00
1.056891666669999950e+02 5.389750012000000368e+00
1.031491666670000029e+02 5.909654152999999965e+00
1.614458333299999993e+01 5.309600003999999984e+00
3.328141666669999950e+02 5.057954174999999886e+00
3.345470833329999891e+02 5.416925002000000156e+00
3.523249999999999886e+02 5.531629161999999766e+00
1.550000000000010036e+00 5.292708340999999983e+00
2.485945833330000028e+02 5.432816664999999823e+00
2.134966666669999995e+02 5.552600001000000063e+00
2.572854166669999927e+02 5.327987500999999959e+00
3.002558333329999982e+02 5.141891664000000084e+00
2.712049999999999841e+02 4.967174993000000427e+00
2.877370833329999869e+02 4.753508325000000312e+00
3.314033333329999778e+02 4.548545840000000062e+00
3.290500000000000114e+02 4.478837500000000027e+00
3.310533333330000119e+02 4.442899992000000076e+00
3.416608333330000278e+02 4.811066679999999707e+00
3.098458333329999732e+02 4.825362490999999920e+00
1.925233333330000107e+02 5.078679173000000269e+00
2.162608333329999937e+02 5.145883332000000365e+00
2.680229166670000041e+02 5.073750002999999786e+00
2.435820833330000141e+02 4.887749999999999595e+00
2.448666666670000041e+02 4.748700000000000365e+00
1.585491666670000086e+02 4.894545834999999734e+00
1.355362499999999955e+02 4.792704173999999817e+00
1.528791666669999927e+02 4.240329172000000035e+00
1.478691666670000018e+02 4.372195827999999729e+00
1.510454166670000120e+02 4.371604169000000262e+00
1.855004166669999961e+02 4.280004176000000271e+00
2.172929166669999859e+02 4.275766675999999933e+00
3.303874999999999886e+02 3.872204172000000000e+00
3.543983333329999823e+02 3.950270837000000146e+00
2.994037500000000023e+02 3.984633335999999915e+00
3.082891666670000177e+02 4.025929171999999667e+00
1.878858333329999937e+02 4.311916676000000059e+00
1.494120833329999982e+02 4.504941671000000092e+00
1.390724999999999909e+02 4.596800008999999854e+00
1.886104166670000097e+02 4.006520839000000223e+00
1.525695833329999971e+02 3.883025014000000219e+00
1.378487499999999955e+02 4.310991664000000334e+00
1.420908333330000062e+02 4.244758345000000155e+00
2.110141666670000120e+02 3.905791676000000212e+00
2.190262500000000045e+02 3.947483332000000011e+00
1.717245833329999982e+02 4.342687512000000361e+00
2.397837499999999977e+02 4.268420829000000083e+00
1.613658333330000119e+02 4.704904170999999913e+00
1.570170833329999880e+02 5.000545826999999832e+00
1.317679166670000086e+02 6.239291673000000316e+00
1.344858333329999880e+02 6.735966660999999966e+00
1.351933333329999982e+02 6.664425007000000178e+00
1.370337499999999977e+02 7.033479166000000227e+00
1.387129166670000018e+02 7.303162491000000145e+00
1.361062499999999886e+02 6.232408344000000433e+00
1.383929166670000086e+02 7.039125023000000425e+00
1.412887499999999932e+02 7.538662515000000397e+00
1.468341666670000052e+02 7.861612505000000084e+00
1.488783333330000005e+02 7.827108338000000387e+00
1.488158333330000005e+02 7.842408332999999843e+00
1.508712500000000034e+02 7.414841669000000302e+00
1.479149999999999920e+02 7.010429149000000137e+00
1.488274999999999864e+02 7.209054173000000176e+00
1.485979166669999927e+02 6.948633334000000161e+00
1.523183333329999982e+02 7.045787500000000314e+00
1.521529166669999995e+02 7.299362507999999750e+00
1.513437500000000000e+02 7.310562505000000044e+00
1.590191666670000075e+02 6.626683337000000229e+00
1.641129166670000075e+02 6.512545833999999978e+00
1.654970833330000062e+02 6.149233338000000160e+00
1.638504166669999904e+02 5.952179184000000234e+00
1.576133333330000141e+02 5.636283337000000060e+00
1.536833333330000073e+02 5.520129187000000215e+00
1.580470833329999891e+02 6.183008338999999687e+00
1.558216666669999881e+02 5.996324998000000406e+00
1.568866666669999859e+02 5.962095841000000007e+00
1.568425000000000011e+02 5.637279140000000410e+00
1.531820833330000085e+02 4.862929158000000029e+00
1.629733333329999994e+02 3.999895824999999849e+00
1.611883333330000028e+02 3.689920846000000143e+00
1.670129166670000131e+02 3.778916671000000171e+00
1.728304166670000086e+02 4.563075000000000436e+00
1.734637500000000045e+02 4.811599992999999742e+00
1.779908333330000119e+02 5.107312503000000170e+00
1.803233333329999937e+02 5.060304155999999942e+00
1.782916666669999870e+02 4.949545814999999571e+00
1.726991666669999859e+02 5.000858335000000210e+00
1.736004166669999904e+02 5.144449981000000172e+00
1.768445833330000028e+02 5.050491653999999997e+00
1.717820833330000028e+02 5.157166627999999697e+00
1.725808333329999869e+02 5.120699981999999650e+00
1.775029166669999938e+02 4.888133329000000415e+00
1.746491666670000029e+02 4.715441667000000336e+00
1.780958333330000016e+02 4.496229174999999856e+00
1.825070833329999971e+02 4.427833340000000284e+00
1.859174999999999898e+02 4.018841660999999732e+00
1.863300000000000125e+02 3.458954172999999965e+00
1.860970833330000005e+02 2.951845838000000111e+00
1.806579166669999950e+02 2.695425011999999843e+00
1.734283333330000119e+02 2.798258305000000057e+00
1.785420833329999937e+02 3.185258328000000194e+00
1.812045833329999880e+02 3.128366660000000188e+00
1.751541666669999984e+02 3.255641672999999958e+00
1.695558333330000096e+02 3.397470832000000218e+00
1.635087499999999920e+02 3.857133345999999907e+00
1.558729166669999984e+02 4.354483344000000145e+00
1.602083333330000130e+02 4.288970823999999737e+00
1.691045833329999937e+02 4.762487491999999989e+00
1.884379166669999961e+02 7.323600010999999910e+00
1.915883333330000085e+02 6.649158343999999943e+00
2.022033333329999891e+02 6.668250014999999919e+00
1.930645833330000016e+02 6.033120840999999679e+00
1.909449999999999932e+02 6.134354182000000044e+00
1.982545833329999994e+02 6.623304163000000244e+00
1.957949999999999875e+02 8.054600009999999699e+00
1.993783333330000005e+02 1.085930417500000011e+01
2.218570833329999914e+02 1.280565412400000014e+01
2.374537500000000136e+02 1.593627917999999966e+01
2.389912500000000080e+02 1.490182918100000009e+01
2.286362499999999898e+02 1.270074168400000048e+01
2.269787499999999909e+02 1.241570834500000053e+01
2.231687499999999886e+02 1.263172916599999951e+01
2.229729166669999927e+02 1.250264581499999927e+01
2.246074999999999875e+02 1.245894584800000082e+01
2.268295833329999880e+02 1.271656667100000071e+01
2.307704166670000063e+02 1.358261251599999930e+01
2.323762499999999989e+02 1.373562501500000010e+01
2.339941666670000018e+02 1.308462915099999968e+01
2.346754166670000075e+02 1.389015831999999939e+01
2.353895833329999903e+02 1.377283333599999970e+01
2.350900000000000034e+02 1.293080833399999996e+01
2.347870833329999982e+02 1.211742916600000086e+01
2.412899999999999920e+02 1.282839999900000016e+01
2.402187500000000000e+02 1.299878749600000027e+01
2.397312499999999886e+02 1.377329999600000043e+01
2.420595833330000062e+02 1.274867501900000022e+01
2.438295833329999880e+02 1.278052085899999923e+01
2.415979166669999927e+02 1.232802915799999965e+01
2.386129166670000075e+02 1.203185416400000030e+01
2.365483333329999880e+02 1.174410832799999937e+01
2.361083333329999903e+02 1.186064582799999911e+01
2.380208333330000130e+02 1.263242916199999932e+01
2.408708333330000073e+02 1.239945000099999994e+01
2.418891666670000120e+02 1.271762916499999996e+01
2.429029166669999995e+02 1.315302501600000085e+01
2.458395833330000073e+02 1.285356251199999988e+01
2.461570833330000028e+02 1.252254584499999979e+01
2.458354166670000041e+02 1.290710832199999913e+01
2.453929166670000086e+02 1.276244166400000069e+01
2.468579166670000120e+02 1.249747498199999995e+01
2.439449999999999932e+02 1.209974584100000072e+01
2.418437500000000000e+02 1.264420832699999941e+01
2.424908333330000119e+02 1.277967084500000006e+01
2.450083333329999959e+02 1.333178333999999943e+01
2.450608333330000050e+02 1.324843751000000047e+01
2.446100000000000136e+02 1.300705416399999947e+01
2.444529166670000109e+02 1.296407918100000067e+01
2.451729166670000097e+02 1.273497082599999963e+01
2.464266666670000063e+02 1.242617916700000080e+01
2.457808333330000039e+02 1.243615414199999947e+01
2.467737500000000068e+02 1.278610833399999969e+01
2.504620833330000096e+02 1.324708332500000019e+01
2.520945833330000028e+02 1.333979583500000032e+01
2.526537500000000023e+02 1.311486250699999978e+01
2.535837500000000091e+02 1.300652082899999940e+01
2.532150000000000034e+02 1.276947501499999937e+01
2.547991666670000086e+02 1.249546252000000024e+01
2.548083333330000073e+02 1.280455833399999932e+01
2.562487499999999727e+02 1.254318331400000019e+01
2.573299999999999841e+02 1.200940834200000040e+01
2.582950000000000159e+02 1.263427915800000001e+01
2.587854166669999927e+02 1.283308748399999999e+01
2.597475000000000023e+02 1.308670832600000011e+01
2.611016666670000177e+02 1.294070831300000002e+01
2.605987499999999955e+02 1.246589581499999966e+01
2.602537500000000250e+02 1.214122085500000026e+01
2.606324999999999932e+02 1.291889583799999919e+01
2.636808333330000096e+02 1.296851666899999955e+01
2.624191666670000131e+02 1.294542916800000043e+01
2.626729166669999813e+02 1.259687084599999984e+01
2.614412500000000250e+02 1.242232083000000031e+01
2.624375000000000000e+02 1.206287083500000001e+01
2.632354166669999813e+02 1.213241665400000002e+01
2.605099999999999909e+02 1.173205415500000015e+01
2.576941666669999904e+02 1.124289581899999924e+01
2.574666666670000268e+02 1.189507499399999979e+01
2.576899999999999977e+02 1.183945414899999982e+01
2.573550000000000182e+02 1.119018332399999949e+01
2.579670833330000050e+02 1.061825417100000024e+01
2.604024999999999750e+02 1.018309169599999997e+01
2.622012500000000159e+02 1.028414584999999981e+01
2.620924999999999727e+02 1.007799164999999952e+01
2.644075000000000273e+02 9.906204177999999416e+00
2.735866666669999745e+02 1.017147916999999957e+01
2.794141666670000177e+02 1.019229585299999918e+01
2.840629166670000245e+02 1.013393749599999971e+01
2.814929166669999745e+02 1.008041252199999960e+01
2.789195833329999914e+02 9.363862509000000500e+00
2.786008333330000255e+02 8.627537506999999550e+00
2.758758333330000028e+02 8.435508321000000365e+00
2.705508333330000141e+02 8.109062485000000819e+00
2.704216666670000109e+02 8.279850017999999423e+00
2.707816666670000245e+02 8.000275009999999298e+00
2.784454166670000177e+02 7.803916671999999721e+00
2.845958333329999732e+02 6.943512496000000311e+00
2.731274999999999977e+02 6.721712507000000336e+00
2.684741666670000200e+02 6.546091660000000090e+00
2.656899999999999977e+02 6.242291660000000242e+00
2.664879166669999790e+02 6.390104162000000088e+00
2.716125000000000114e+02 6.434566668000000433e+00
2.736608333330000278e+02 5.915179181000000064e+00
2.699512500000000159e+02 5.688112499999999905e+00
2.678424999999999727e+02 5.467420828999999927e+00
2.653100000000000023e+02 5.353175002999999599e+00
2.685020833329999732e+02 4.920029170000000285e+00
2.683645833329999846e+02 4.991187496000000223e+00
2.444037500000000023e+02 6.734199993999999911e+00
2.398637500000000102e+02 6.676216675000000045e+00
2.403070833330000085e+02 5.836549993000000214e+00
2.380837500000000091e+02 5.737587489000000041e+00
2.367754166670000018e+02 5.658070847000000292e+00
2.377425000000000068e+02 5.940883331000000211e+00
2.419379166669999961e+02 5.697658332999999686e+00
2.460850000000000080e+02 5.387375009000000325e+00
2.425812500000000114e+02 5.684516675000000241e+00
2.418933333329999869e+02 5.887695832000000351e+00
2.281491666670000029e+02 7.329820841000000087e+00
2.312454166670000006e+02 8.199070839999999194e+00
2.361479166670000041e+02 7.664941673999999594e+00
2.423008333330000141e+02 6.442091657999999832e+00
2.461945833329999971e+02 6.333550000999999874e+00
2.522445833330000085e+02 5.773716666000000330e+00
2.546875000000000000e+02 5.132466659000000320e+00
2.583979166670000041e+02 4.687262494999999696e+00
2.605133333329999914e+02 4.534366673000000070e+00
2.632954166669999836e+02 4.377362505999999875e+00
2.700270833330000073e+02 3.557845840999999787e+00
2.682270833329999959e+02 3.444920830000000045e+00
2.697058333329999869e+02 3.455291673000000063e+00
2.694962499999999750e+02 2.960608333999999786e+00
2.623404166669999995e+02 2.621579162000000185e+00
2.562662500000000136e+02 3.116329165999999873e+00
2.472045833329999880e+02 4.262916685999999622e+00
2.524350000000000023e+02 4.955129162000000420e+00
2.502145833330000073e+02 5.170191660999999606e+00
2.504229166670000097e+02 5.173074995000000342e+00
2.439579166670000063e+02 5.102191647999999802e+00
2.358312500000000114e+02 5.081712497999999911e+00
2.395004166669999961e+02 4.528645824999999903e+00
2.435191666670000075e+02 4.425566670000000258e+00
2.404687500000000000e+02 4.850316663000000084e+00
2.392033333329999891e+02 4.969787519999999681e+00
2.404808333329999925e+02 4.753337511999999876e+00
2.455908333330000062e+02 4.131791652000000425e+00
2.424429166669999915e+02 4.163112497000000189e+00
2.407316666670000131e+02 4.149641685999999829e+00
2.487191666669999961e+02 3.905725019000000131e+00
2.539458333329999959e+02 3.622491666000000166e+00
2.635708333329999959e+02 3.972791700000000148e+00
2.541599999999999966e+02 3.961054161999999934e+00
2.598379166670000018e+02 4.258604159999999972e+00
2.670849999999999795e+02 4.624262509000000243e+00
2.637945833329999914e+02 4.239412493999999754e+00
2.613725000000000023e+02 3.899370837000000201e+00
2.629745833329999982e+02 2.794704166999999906e+00
2.622104166670000041e+02 2.369495836000000022e+00
2.768854166670000154e+02 2.493987499000000163e+00
2.912687500000000114e+02 3.059462492999999839e+00
2.850137500000000159e+02 3.204645832999999833e+00
2.887149999999999750e+02 3.120075008000000150e+00
2.941158333330000119e+02 2.990758329999999798e+00
2.907941666670000131e+02 2.739754159999999938e+00
2.707066666669999790e+02 2.468304174000000017e+00
2.597549999999999955e+02 2.937720824999999980e+00
2.502050000000000125e+02 3.454462508999999848e+00
2.390504166670000075e+02 4.612162479000000204e+00
2.403112500000000011e+02 4.503675012000000422e+00
2.292433333330000096e+02 4.716766662000000387e+00
2.343591666670000109e+02 3.952412481000000088e+00
2.366237500000000011e+02 3.492925000000000058e+00
2.402162500000000023e+02 3.372012500999999940e+00
2.417733333330000107e+02 3.378704160999999928e+00
2.503216666669999881e+02 3.144466658999999886e+00
2.542658333329999891e+02 3.960620825999999983e+00
2.553083333330000073e+02 4.368708309999999706e+00
2.545912500000000023e+02 4.331570819000000405e+00
2.430845833330000119e+02 4.438437494999999622e+00
2.406020833329999959e+02 3.746604180999999922e+00
2.390349999999999966e+02 4.066870824999999634e+00
2.386391666670000120e+02 3.347900000000000098e+00
2.391512500000000045e+02 2.555604162999999929e+00
2.340329166669999950e+02 2.889120833999999860e+00
2.258804166669999915e+02 3.037341684999999902e+00
2.200933333330000039e+02 3.389437501999999824e+00
2.215491666670000086e+02 3.260174982000000110e+00
2.196633333329999971e+02 3.379437488999999850e+00
2.209183333329999925e+02 4.010941672999999597e+00
2.220712499999999920e+02 3.545441664999999798e+00
2.215758333329999914e+02 3.576504170000000205e+00
2.239170833329999937e+02 3.969179170999999950e+00
2.203987500000000068e+02 4.313204197000000129e+00
2.295079166669999893e+02 4.820929158000000214e+00
2.273820833329999971e+02 5.346137506999999900e+00
2.324608333330000107e+02 5.291687500000000099e+00
2.350937500000000000e+02 5.424562508000000172e+00
2.397762500000000045e+02 4.933724992000000142e+00
2.396729166670000097e+02 4.750725002000000252e+00
2.394870833329999869e+02 6.149333334999999678e+00
2.426641666669999893e+02 6.463966670999999664e+00
2.492245833329999982e+02 5.379525016999999742e+00
2.510579166670000006e+02 4.651829159000000047e+00
2.474470833329999948e+02 4.315174999999999983e+00
2.391970833329999948e+02 5.982804166000000201e+00
2.369704166669999950e+02 4.340883343999999866e+00
2.374254166670000075e+02 4.561791664000000246e+00
2.423995833330000096e+02 4.866604169999999563e+00
2.436629166669999904e+02 4.441766673000000054e+00
2.492341666670000109e+02 3.981270840000000089e+00
2.558916666670000097e+02 3.237125005999999861e+00
2.529604166670000041e+02 3.090462501000000195e+00
2.522125000000000057e+02 3.156466662000000145e+00
2.382966666670000109e+02 3.311254170000000219e+00
2.317783333330000062e+02 4.378404169000000401e+00
2.343325000000000102e+02 4.879587489999999583e+00
2.363670833330000107e+02 4.464312492000000354e+00
2.406454166670000063e+02 4.316383324000000243e+00
2.453145833330000016e+02 4.589445823000000146e+00
2.504266666670000063e+02 5.205291674999999785e+00
2.493316666670000075e+02 5.460300001000000236e+00
2.467924999999999898e+02 4.803875004000000004e+00
2.405170833329999880e+02 5.783466667999999977e+00
2.445837500000000091e+02 5.946112487999999807e+00
2.475587500000000034e+02 5.568429174000000259e+00
2.495079166669999893e+02 5.516462499000000186e+00
2.475941666669999961e+02 4.807941674000000276e+00
2.484041666669999984e+02 3.992741677999999794e+00
2.330104166669999870e+02 3.604054162000000172e+00
2.256937499999999943e+02 3.668758323000000043e+00
2.220166666670000097e+02 3.373054160000000135e+00
2.105004166669999961e+02 4.460954156999999753e+00
2.165529166670000052e+02 4.801833327999999845e+00
2.146583333330000016e+02 4.807529169999999574e+00
2.116279166669999938e+02 5.692500016000000329e+00
2.067462500000000034e+02 6.945662507999999846e+00
2.066387499999999875e+02 7.983129168999999692e+00
2.163962500000000091e+02 8.498754154000000227e+00
2.173866666669999859e+02 8.225620832000000604e+00
2.184412499999999966e+02 7.646950002999999718e+00
2.199595833330000119e+02 8.073120833999999135e+00
2.249104166669999927e+02 8.191312515999999988e+00
2.269491666669999859e+02 8.179974993000000083e+00
2.276974999999999909e+02 8.171658318000000421e+00
2.280024999999999977e+02 8.199520838999999839e+00
2.237783333330000062e+02 7.462337502999999650e+00
2.207883333329999971e+02 7.262516665999999788e+00
2.147620833329999925e+02 6.764558326999999593e+00
2.131137500000000102e+02 6.556979143000000398e+00
2.105408333329999948e+02 6.195541678999999746e+00
2.113358333330000107e+02 6.492191662999999835e+00
2.096962499999999920e+02 6.422716675000000208e+00
2.113729166669999984e+02 6.181004160999999719e+00
2.062229166669999927e+02 5.737820842999999726e+00
2.020679166669999915e+02 5.385850000999999665e+00
1.989779166669999881e+02 5.121233336999999608e+00
1.969483333329999937e+02 5.564120833999999682e+00
1.939954166670000006e+02 5.072816663000000226e+00
2.034550000000000125e+02 5.151324988999999910e+00
2.134583333330000130e+02 5.021158341999999664e+00
2.204799999999999898e+02 5.270099994999999815e+00
2.239041666669999984e+02 6.317149987999999716e+00
2.262116666670000029e+02 6.272895847000000025e+00
2.187833333330000016e+02 6.717887488999999768e+00
2.181529166669999995e+02 6.392795843000000033e+00
2.266170833330000107e+02 6.114420829000000168e+00
2.294041666669999984e+02 5.429358323999999847e+00
2.302024999999999864e+02 5.035016649000000122e+00
2.295254166670000018e+02 5.157354158000000410e+00
